ID,Title,Created By,Created On,Estimate,Forecast,Forecast,Milestone,Preconditions,Priority,References,Section,Section Depth,Section Description,Steps,Steps Separated,Steps Separated (Expected Result),Steps Separated (Step),Suite,Suite ID,Type,Updated By,Updated On
C31097507,TC40 - Next Game Accessibility,Marco Osuna,7/31/2023 3:42 PM,,,,,,2 - Medium Priority,MLBAPP-905,MLBAPP/standings,1,,"GIVEN that I am on standings page
AND have voiceover/talkback enabled
AND focus the  next game column
THEN announcer should read as: [TEAM] next game [DATE] vs [AgainstTeam] Link,  double tap to ...",,,,Master,S579322,Manual,Marco Osuna,7/31/2023 3:45 PM
C31097590,TC41 - Tab  Switch Animation,Marco Osuna,7/31/2023 3:46 PM,,,,,,2 - Medium Priority,MLBAPP-850,MLBAPP/standings,1,,"As a user of the standings page

I would like to see animations when switching tabs

so that I can easily tell i have switched screens. ",,,,Master,S579322,Manual,Marco Osuna,7/31/2023 3:46 PM
C31097943,TC42 - Spanish Translations,Marco Osuna,7/31/2023 5:52 PM,,,,,,2 - Medium Priority,,MLBAPP/standings,1,,"GIVEN that user has set phone language to Spanish
THEN all page should be translated

Tabs, divisions names, conference names, column names, clinch indicators, glossary, date label.",,,,Master,S579322,Manual,Marco Osuna,7/31/2023 5:54 PM
C31097944,TC43 - Postseason deeplinks,Marco Osuna,7/31/2023 6:01 PM,,,,,,2 - Medium Priority,MLBAPP-929,MLBAPP/standings,1,,"GIVEN that user is in postseason tab
AND clicks on a deeplink (score of a match)
THEN user should be redirected to gameday of that match",,,,Master,S579322,Manual,Marco Osuna,7/31/2023 6:02 PM
C31339623,TC44 - Spring training tab,Marco Osuna,8/28/2023 12:52 PM,,,,,,2 - Medium Priority,MLBAPP-888,MLBAPP/standings,1,,"GIVEN a user is on Standings

WHEN they tap on the Standings sub-tab

THEN they will see a Standings table pulling Spring Training data for the same columns available in the Divisional tab

AND the section headers will reflect the Spring Training specific leagues labels and icons (e.g. Grape Fruit, and Cactus League)",,,,Master,S579322,Manual,Marco Osuna,8/28/2023 12:52 PM
C31339625,TC45 - Spring training tab config,Marco Osuna,8/28/2023 12:53 PM,,"GIVEN a PM is in Contentful

WHEN I am configuring Standings

THEN I would like the ability to set a custom year that the data will display from",,,,2 - Medium Priority,MLBAPP-888,MLBAPP/standings,1,,,,,,Master,S579322,Manual,Marco Osuna,8/28/2023 12:53 PM
C31339626,TC46 - Standings upsell sheet,Marco Osuna,8/28/2023 12:54 PM,,,,,,2 - Medium Priority,,MLBAPP/standings,1,,"GIVEN that user navigates to standings page for the first time
THEN no upsell sheet should be displayed",,,,Master,S579322,Manual,Marco Osuna,8/28/2023 12:54 PM
C31420513,TC47 - Spring training logos,Marco Osuna,9/8/2023 11:45 AM,,,2s,,,2 - Medium Priority,MLBAPP-999,MLBAPP/standings,1,,"GIVEN a user on the Standings app
WHEN I am looking at stats on the Spring Training tab
THEN I would like to see logos for the corresponding leagues. ",,,,Master,S579322,Manual,Marco Osuna,9/8/2023 11:45 AM
C31577971,TC18- Clinched Playoff Berth indicator and glossary,Paulin Arias,9/20/2023 5:28 PM,,,,,"- iOS and Android
",2 - Medium Priority,"MLBAPP-1024, MLBAPP-1045",MLBAPP/standings,1,,"GIVEN THAT ""Standings"" page is open
WHEN a user Opens the ""Divisional"" and ""Wild Card"" tabs
THEN the x/w/y/z indicators are shown in the table and the glossary as ""Clinch indicators""",,,,Master,S579322,Manual,Paulin Arias,9/26/2023 4:39 PM
C31644430,"TC19 - Clinched Playoff Berth indicators - ""Divisional"" tab - Leaders are not part of glossary",Paulin Arias,9/26/2023 4:30 PM,,,,,iOS & Android,2 - Medium Priority,MLBAPP-1024,MLBAPP/standings,1,,"GIVEN THAT the ""Standings"" page is open
WHEN a user opens the ""Divisional"" tab
AND the x/w/y/z indicators are present in the table
THEN the Leaders section is not part of the glossary",,,,Master,S579322,Manual,Paulin Arias,9/26/2023 4:33 PM
C31644431,"TC20 - Clinched Playoff Berth indicators - ""Wild Card"" tab - Leaders are part of glossary",Paulin Arias,9/26/2023 4:32 PM,,,,,iOS & Android,2 - Medium Priority,MLBAPP-1024,MLBAPP/standings,1,,"GIVEN THAT the ""Standings"" page is open
WHEN a user opens the ""Wild Card"" tab
AND the x/w/y/z indicators are present in the table
THEN the Leaders section is part of the glossary",,,,Master,S579322,Manual,Paulin Arias,9/26/2023 4:33 PM
C31151182,TC02 - Sticky Headers and Columns,Marco Osuna,8/7/2023 2:16 PM,,,,,,2 - Medium Priority,MLBAPP-711,MLBAPP/Sanity,2,,"""GIVEN I am on the Standings page
WHEN scrolling to the right
THEN the first column showing the team will remain frozen as a user scrolls horizontally
AND the Division headers only will remain sticky as a user scrolls with each Division header replacing the other as they scroll""",,,,Master,S579322,Manual,Marco Osuna,8/7/2023 2:16 PM
C31151183,TC03 - Horizontal Scroll Support,Marco Osuna,8/7/2023 2:16 PM,,,,,,2 - Medium Priority,MLBAPP-711,MLBAPP/Sanity,2,,"""GIVEN I am on the Standings page
WHEN enough columns are enabled and expand past the existing viewport for that device size
THEN the view will automatically become horizontally scrollable""",,,,Master,S579322,Manual,Marco Osuna,8/7/2023 2:16 PM
C31151184,TC10 - Division Sorting & Fav Team Decorations,Marco Osuna,8/7/2023 2:16 PM,,,,,,2 - Medium Priority,MLBAPP-724,MLBAPP/Sanity,2,,"""GIVEN I have a favorite team set
WHEN I go to the Standings tab
THEN the division my team is in will be sorted to the top of the table
AND my favorite team within that division will be denoted by a star decoration so that it stands out from the other teams""",,,,Master,S579322,Manual,Marco Osuna,8/7/2023 2:16 PM
C31151185,TC11 - Player Spot Navigates to Team Page,Marco Osuna,8/7/2023 2:16 PM,,,,,,2 - Medium Priority,MLBAPP-726,MLBAPP/Sanity,2,,"""GIVEN I am on the Standings page
WHEN I tap a team spot
THEN it will navigate me to the team page""",,,,Master,S579322,Manual,Marco Osuna,8/7/2023 2:16 PM
C31151186,TC14 - Preserve User State,Marco Osuna,8/7/2023 2:16 PM,,,,,,2 - Medium Priority,MLBAPP-814,MLBAPP/Sanity,2,,"""GIVEN a user has moved to a different tab from Standings

WHEN they go back to the Standings tab
THEN whatever tab they were on will persist and the table will not be re-loaded from scratch""",,,,Master,S579322,Manual,Marco Osuna,8/7/2023 2:16 PM
C31151187,TC15 - Clinch Indicators,Marco Osuna,8/7/2023 2:16 PM,,,,,,2 - Medium Priority,MLBAPP-825,MLBAPP/Sanity,2,,"""GIVEN that a team as clinched a Wild Card or Division (meaning the first-place team has such a lead that no other division team can overtake it in the games remaining)

WHEN looking at that team?s row in the table

THEN you will see the appropriate clinch indictor displayed in their row

W - Clinched Wild Card

Y - Clinched Division

Z - Clinched Division and Based Record in the League""",,,,Master,S579322,Manual,Marco Osuna,8/7/2023 2:16 PM
C31151188,TC16 - Division Leaders,Marco Osuna,8/7/2023 2:16 PM,,,,,,2 - Medium Priority,MLBAPP-825,MLBAPP/Sanity,2,,"""GIVEN that a user is on the Wild Card tab

WHEN looking at the sub headers within a League

THEN there will be a Leaders section showing the leading teams from each division (East, Central, West) ordered from highest to lowest win percentage (including ties)

AND will show the division indicator """,,,,Master,S579322,Manual,Marco Osuna,8/7/2023 2:16 PM
C31151189,TC17 - Wild Card Leaders,Marco Osuna,8/7/2023 2:16 PM,,,,,,2 - Medium Priority,MLBAPP-825,MLBAPP/Sanity,2,,"""GIVEN that a user is on the Wild Card tab

WHEN looking at the sub headers within a League

THEN there will be a Wild Card section showing the remaining teams from across the league (regardless of division) ordered from best record to worse record""",,,,Master,S579322,Manual,Marco Osuna,8/7/2023 2:16 PM
C31151190,TC29 - Dark Mode Support,Marco Osuna,8/7/2023 2:16 PM,,,,,,2 - Medium Priority,MLBAPP-739,MLBAPP/Sanity,2,,"""GIVEN a user has their device or app settings set to dark mode
WHEN they go to the Standings tab
THEN the Standings design will support and show Dark mode styling""",,,,Master,S579322,Manual,Marco Osuna,8/7/2023 2:16 PM
C31151191,TC42 - Spanish Translations,Marco Osuna,8/7/2023 2:16 PM,,,,,,2 - Medium Priority,,MLBAPP/Sanity,2,,"GIVEN that user has set phone language to Spanish
THEN all page should be translated

Tabs, divisions names, conference names, column names, clinch indicators, glossary, date label.",,,,Master,S579322,Manual,Marco Osuna,8/7/2023 2:16 PM
C32989256,Standings divisional tab glossary,Marco Osuna,3/19/2024 12:09 PM,,,,,,2 - Medium Priority,MLBAPP-1119,MLBAPP/Sanity,2,,"Scenario: Division Sub-Tab Glossary

GIVEN a user is in the Divisional Tab

WHEN they scroll to the bottom glossary section

THEN the clinch indicators would be sequenced above the standings section",,,,Master,S579322,Manual,Marco Osuna,3/19/2024 12:23 PM
C32989257,Standings wildcard glossary,Marco Osuna,3/19/2024 12:09 PM,,,,,,2 - Medium Priority,MLBAPP-1119,MLBAPP/Sanity,2,,"Scenario: Wild Card SubTab Glossary

GIVEN a user is in the Divisional Tab

WHEN they scroll to the bottom glossary section

THEN the leaders section will be first, followed by clinch indicators and thenstandings section",,,,Master,S579322,Manual,Marco Osuna,3/19/2024 12:23 PM
C32989258,Glossary update (ES),Marco Osuna,3/19/2024 12:31 PM,,,,,,2 - Medium Priority,MLBAPP-1121,MLBAPP/Sanity,2,,"The definition of x should be ?Clinched Playoff Berth?

ES: Playoff asegurado

The definition for w should be ?Clinched Wild Card?

ES: Comodín asegurado

The definition of y should be ?Clinched Division?

ES: Título de división

The definition of z should be ?Clinched Division and Best Record in League?

ES: Aseguró su división y el mejor récord de la liga",,,,Master,S579322,Manual,Marco Osuna,3/19/2024 12:32 PM
C33206267,Scoreboard should maintain scroll position,Marco Osuna,5/3/2024 1:53 PM,,,,,,2 - Medium Priority,MLBAPP-1641,MLBAPP/Sanity,2,,"GIVEN that user is on scoreboard page
AND has scrolled the page
WHEN user clicks on the preview or tickets of a game
AND comes back from that page
THEN scroll position of scoreboard page should be maintained",,,,Master,S579322,Manual,Marco Osuna,5/3/2024 1:55 PM
C30717853,TC01 - Remove Shake to Toggle Feature [IOS],Marco Osuna,5/25/2023 11:41 AM,,,,,,2 - Medium Priority,MLBAPP-624,MLBAPP/Sanity,1,,,"1. Open MLB APP and navigate to account settings.
Expected Result:
Settings page should be displayed.
2. Validate Shake to toggle feature is no longer displayed.
Expected Result:
Toggle should not be displayed.","1. Settings page should be displayed.
2. Toggle should not be displayed.","1. Open MLB APP and navigate to account settings.
2. Validate Shake to toggle feature is no longer displayed.",Master,S579322,Manual,Marco Osuna,5/25/2023 11:42 AM
C30870947,TC02-Account Settings | Remove Language Setting,Marco Osuna,6/19/2023 5:45 PM,,,,,,2 - Medium Priority,MLBAPP-762,MLBAPP/Sanity,1,,,"1. Set phone in English.
2. Navigate to account settings and validate MLBTV language button is no longer displayed.
Expected Result:
Button should no longer be displayed.
3. Navigate to watch tab and reproduce an archived game.
Expected Result:
Game should be casted in English as default.
4. Navigate to watch tab and reproduce a live game.
Expected Result:
Game should be casted in English as default.
5. Set phone in Spanish.
6. Navigate to account settings and validate MLBTV language button is no longer displayed.
Expected Result:
Button should no longer be displayed.
7. Navigate to watch tab and reproduce an archived game.
Expected Result:
Game should be casted in Spanish as default (if eligible).
8. Navigate to watch tab and reproduce a live game.
Expected Result:
Game should be casted in Spanish as default (if eligible).","1.
2. Button should no longer be displayed.
3. Game should be casted in English as default.
4. Game should be casted in English as default.
5.
6. Button should no longer be displayed.
7. Game should be casted in Spanish as default (if eligible).
8. Game should be casted in Spanish as default (if eligible).","1. Set phone in English.
2. Navigate to account settings and validate MLBTV language button is no longer displayed.
3. Navigate to watch tab and reproduce an archived game.
4. Navigate to watch tab and reproduce a live game.
5. Set phone in Spanish.
6. Navigate to account settings and validate MLBTV language button is no longer displayed.
7. Navigate to watch tab and reproduce an archived game.
8. Navigate to watch tab and reproduce a live game.",Master,S579322,Manual,Marco Osuna,6/19/2023 5:47 PM
C33284848,New verbiage on autoplay screen,Marco Osuna,5/16/2024 3:02 PM,,"Old Message
If your device is in low power mode, then autoplay is disabled.

Autoplay Videos start muted by default, tapping them will enable sound.

New Message (EN)
If your device is in low power mode, then autoplay is disabled.

Autoplay videos start muted by default. Tapping them will enable sound.

The Gameday Field view will not start automatically if autoplay is disabled.

New Message (ES)
Si tu dispositivo está en modo de bajo consumo de energía, entonces la reproducción automática está desactivada.

Los vídeos en reproducción automática comienzan en silencio de manera predeterminada. Toca la pantalla para activar el sonido.

Gameday Field no se iniciará automáticamente si la reproducción automática está desactivada.",,,,2 - Medium Priority,MLBAPP-1898,MLBAPP/Sanity,1,,"GIVEN that user is in account settings page
WHEN user navigates to autoplay video page
THEN new verbiage should be displayed",,,,Master,S579322,Manual,Marco Osuna,5/16/2024 3:03 PM
C34790417,Field Pass - Fork follow/unfollow calls,Greg Caron,4/30/2025 10:34 AM,,THEN the app makes a single call to profile service with the list of players/teams after the user tapped on the done/next button,,,"GIVEN a user is on the follow players/team screen in onboarding and Fieldpass
",2 - Medium Priority,MLBAPP-3444,MLBAPP/Sanity,1,,"WHEN the user starts taping player/team cards
",,,,Master,S579322,Manual,Greg Caron,4/30/2025 10:36 AM
C30870939,TC01 - Watch tab video context,Marco Osuna,6/19/2023 5:23 PM,,"Those are:

",,,,2 - Medium Priority,,MLBAPP/video context,1,,Check that the app sends values for video.context on events sent while watching a video in watch tab.,"1. Navigate to watch tab and click on any video.
Expected Result:
Video should start to reproduce.
2. Validate on charles proxy the following calls in https://mlb.sc.omtrdc.net

Video Start

Video 25 Percent Complete

Video 50 Percent Complete

Video 75 Percent Complete

VOD COMPLETE
Expected Result:
5 events should be triggered
context should be populated with: Watch: Watch Now","1. Video should start to reproduce.
2. 5 events should be triggered
context should be populated with: Watch: Watch Now","1. Navigate to watch tab and click on any video.
2. Validate on charles proxy the following calls in https://mlb.sc.omtrdc.net

Video Start

Video 25 Percent Complete

Video 50 Percent Complete

Video 75 Percent Complete

VOD COMPLETE",Master,S579322,Manual,Marco Osuna,6/19/2023 5:25 PM
C30870940,TC02 - Home tab video context,Marco Osuna,6/19/2023 5:26 PM,,,,,,2 - Medium Priority,,MLBAPP/video context,1,,,,,,Master,S579322,Manual,Marco Osuna,6/19/2023 5:26 PM
C30870941,TC03 - Team page video context,Marco Osuna,6/19/2023 5:27 PM,,,,,,2 - Medium Priority,,MLBAPP/video context,1,,,,,,Master,S579322,Manual,Marco Osuna,6/19/2023 5:27 PM
C30870942,TC04 - Scores page video context,Marco Osuna,6/19/2023 5:27 PM,,,,,,2 - Medium Priority,,MLBAPP/video context,1,,,,,,Master,S579322,Manual,Marco Osuna,6/19/2023 5:27 PM
C30870943,TC05 - Gameday video context,Marco Osuna,6/19/2023 5:27 PM,,,,,,2 - Medium Priority,,MLBAPP/video context,1,,,,,,Master,S579322,Manual,Marco Osuna,6/19/2023 5:27 PM
